product_id,seller_id,title,current_price,was_price,location,image_url,image_path,product_url,tags
8007149846588,7473635622972,,"₪1,800",,בית שמש,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI1NiIgaGVpZ2h0PSI1NiIgdmlld0JveD0iMCAwIDU2IDU2IiBmaWxsPSJub25lIj48cGF0aCBmaWxsLXJ1bGU9ImV2ZW5vZGQiIGNsaXAtcnVsZT0iZXZlbm9kZCIgZD0iTTkuMzMzNSAxMS4wODMzQzkuMzMzNSAxMC4xMTY4IDEwLjExNyA5LjMzMzI1IDExLjA4MzUgOS4zMzMyNUg0My40MTY3QzQ0LjM4MzQgOS4zMzMyNSA0NS4xNjY3IDEwLjExNjggNDUuMTY2NyAxMS4wODMzVjQzLjQxNjVDNDUuMTY2NyA0NC4zODMyIDQ0LjM4MzQgNDUuMTY2NSA0My40MTY3IDQ1LjE2NjVIMTEuMDgzNUMxMC4xMTcgNDUuMTY2NSA5LjMzMzUgNDQuMzgzMiA5LjMzMzUgNDMuNDE2NVYxMS4wODMzWk00MS42NjY3IDEyLjgzMzNWMjguNDM1OEwzNC45ODAzIDIzLjYzNTZDMzQuNDQ5NSAyMy4yMjY5IDMzLjc5NjQgMjMuMDA3NyAzMy4xMjU2IDIzLjAxNEMzMi40MzYxIDIzLjAyMDYgMzEuNzcwMSAyMy4yNjQ5IDMxLjI0IDIzLjcwNTdDMzEuMjE2MiAyMy43MjU1IDMxLjE5MjkgMjMuNzQ1OSAzMS4xNyAyMy43NjdMMTIuODMzNSA0MC43Mzg1VjEyLjgzMzNINDEuNjY2N1pNNDEuNjY2NyA0MS42NjY1SDE2Ljk4MzVMMzMuMTk0NiAyNi42NjIyTDQxLjY2NjcgMzIuNzQ0M1Y0MS42NjY1Wk0yMC40MTA0IDE0LjMwNzZDMTguNzkxOSAxNC4zMDc2IDE3LjIzOTcgMTQuOTUwNiAxNi4wOTUyIDE2LjA5NUMxNC45NTA4IDE3LjIzOTQgMTQuMzA3OSAxOC43OTE3IDE0LjMwNzkgMjAuNDEwMkMxNC4zMDc5IDIyLjAyODcgMTQuOTUwOCAyMy41ODA5IDE2LjA5NTIgMjQuNzI1M0MxNy4yMzk3IDI1Ljg2OTggMTguNzkxOSAyNi41MTI3IDIwLjQxMDQgMjYuNTEyN0MyMi4wMjg5IDI2LjUxMjcgMjMuNTgxMSAyNS44Njk4IDI0LjcyNTYgMjQuNzI1M0MyNS44NyAyMy41ODA5IDI2LjUxMyAyMi4wMjg3IDI2LjUxMyAyMC40MTAyQzI2LjUxMyAxOC43OTE3IDI1Ljg3IDE3LjIzOTQgMjQuNzI1NiAxNi4wOTVDMjMuNTgxMSAxNC45NTA2IDIyLjAyODkgMTQuMzA3NiAyMC40MTA0IDE0LjMwNzZaTTE4LjU3MDEgMTguNTY5OUMxOS4wNTgyIDE4LjA4MTggMTkuNzIwMiAxNy44MDc2IDIwLjQxMDQgMTcuODA3NkMyMS4xMDA3IDE3LjgwNzYgMjEuNzYyNiAxOC4wODE4IDIyLjI1MDcgMTguNTY5OUMyMi43Mzg4IDE5LjA1OCAyMy4wMTMgMTkuNzE5OSAyMy4wMTMgMjAuNDEwMkMyMy4wMTMgMjEuMTAwNCAyMi43Mzg4IDIxLjc2MjQgMjIuMjUwNyAyMi4yNTA1QzIxLjc2MjYgMjIuNzM4NSAyMS4xMDA3IDIzLjAxMjcgMjAuNDEwNCAyMy4wMTI3QzE5LjcyMDIgMjMuMDEyNyAxOS4wNTgyIDIyLjczODUgMTguNTcwMSAyMi4yNTA1QzE4LjA4MjEgMjEuNzYyNCAxNy44MDc5IDIxLjEwMDQgMTcuODA3OSAyMC40MTAyQzE3LjgwNzkgMTkuNzE5OSAxOC4wODIxIDE5LjA1OCAxOC41NzAxIDE4LjU2OTlaIiBmaWxsPSIjRENEQ0RDIi8+PC9zdmc+","data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI1NiIgaGVpZ2h0PSI1NiIgdmlld0JveD0iMCAwIDU2IDU2IiBmaWxsPSJub25lIj48cGF0aCBmaWxsLXJ1bGU9ImV2ZW5vZGQiIGNsaXAtcnVsZT0iZXZlbm9kZCIgZD0iTTkuMzMzNSAxMS4wODMzQzkuMzMzNSAxMC4xMTY4IDEwLjExNyA5LjMzMzI1IDExLjA4MzUgOS4zMzMyNUg0My40MTY3QzQ0LjM4MzQgOS4zMzMyNSA0NS4xNjY3IDEwLjExNjggNDUuMTY2NyAxMS4wODMzVjQzLjQxNjVDNDUuMTY2NyA0NC4zODMyIDQ0LjM4MzQgNDUuMTY2NSA0My40MTY3IDQ1LjE2NjVIMTEuMDgzNUMxMC4xMTcgNDUuMTY2NSA5LjMzMzUgNDQuMzgzMiA5LjMzMzUgNDMuNDE2NVYxMS4wODMzWk00MS42NjY3IDEyLjgzMzNWMjguNDM1OEwzNC45ODAzIDIzLjYzNTZDMzQuNDQ5NSAyMy4yMjY5IDMzLjc5NjQgMjMuMDA3NyAzMy4xMjU2IDIzLjAxNEMzMi40MzYxIDIzLjAyMDYgMzEuNzcwMSAyMy4yNjQ5IDMxLjI0IDIzLjcwNTdDMzEuMjE2MiAyMy43MjU1IDMxLjE5MjkgMjMuNzQ1OSAzMS4xNyAyMy43NjdMMTIuODMzNSA0MC43Mzg1VjEyLjgzMzNINDEuNjY2N1pNNDEuNjY2NyA0MS42NjY1SDE2Ljk4MzVMMzMuMTk0NiAyNi42NjIyTDQxLjY2NjcgMzIuNzQ0M1Y0MS42NjY1Wk0yMC40MTA0IDE0LjMwNzZDMTguNzkxOSAxNC4zMDc2IDE3LjIzOTcgMTQuOTUwNiAxNi4wOTUyIDE2LjA5NUMxNC45NTA4IDE3LjIzOTQgMTQuMzA3OSAxOC43OTE3IDE0LjMwNzkgMjAuNDEwMkMxNC4zMDc5IDIyLjAyODcgMTQuOTUwOCAyMy41ODA5IDE2LjA5NTIgMjQuNzI1M0MxNy4yMzk3IDI1Ljg2OTggMTguNzkxOSAyNi41MTI3IDIwLjQxMDQgMjYuNTEyN0MyMi4wMjg5IDI2LjUxMjcgMjMuNTgxMSAyNS44Njk4IDI0LjcyNTYgMjQuNzI1M0MyNS44NyAyMy41ODA5IDI2LjUxMyAyMi4wMjg3IDI2LjUxMyAyMC40MTAyQzI2LjUxMyAxOC43OTE3IDI1Ljg3IDE3LjIzOTQgMjQuNzI1NiAxNi4wOTVDMjMuNTgxMSAxNC45NTA2IDIyLjAyODkgMTQuMzA3NiAyMC40MTA0IDE0LjMwNzZaTTE4LjU3MDEgMTguNTY5OUMxOS4wNTgyIDE4LjA4MTggMTkuNzIwMiAxNy44MDc2IDIwLjQxMDQgMTcuODA3NkMyMS4xMDA3IDE3LjgwNzYgMjEuNzYyNiAxOC4wODE4IDIyLjI1MDcgMTguNTY5OUMyMi43Mzg4IDE5LjA1OCAyMy4wMTMgMTkuNzE5OSAyMy4wMTMgMjAuNDEwMkMyMy4wMTMgMjEuMTAwNCAyMi43Mzg4IDIxLjc2MjQgMjIuMjUwNyAyMi4yNTA1QzIxLjc2MjYgMjIuNzM4NSAyMS4xMDA3IDIzLjAxMjcgMjAuNDEwNCAyMy4wMTI3QzE5LjcyMDIgMjMuMDEyNyAxOS4wNTgyIDIyLjczODUgMTguNTcwMSAyMi4yNTA1QzE4LjA4MjEgMjEuNzYyNCAxNy44MDc5IDIxLjEwMDQgMTcuODA3OSAyMC40MTAyQzE3LjgwNzkgMTkuNzE5OSAxOC4wODIxIDE5LjA1OCAxOC41NzAxIDE4LjU2OTlaIiBmaWxsPSIjRENEQ0RDIi8+PC9zdmc+",https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-xiaomi-scooter-5,
8001973747772,7461945409596,,"₪1,200",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010648_20250503095440_large.jpg?v=1746256736,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010648_20250503095440_large.jpg?v=1746256736,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אפניים-שיכוך-מלא-קפיץ,
8005099782204,6715212955708,,"₪1,450",,מודיעין מכבים רעות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010527_20250507125811_large.jpg?v=1746612303,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010527_20250507125811_large.jpg?v=1746612303,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-נורקו-xs,
7994176962620,7444337000508,,"₪1,550","₪1,690",גבעת זאב,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010127_20250508183535_large.jpg?v=1746719196,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010127_20250508183535_large.jpg?v=1746719196,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-rider-13,
7992712593468,6998729064508,,"₪1,300","₪1,800",שדרות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010297_20250508215635_large.jpg?v=1746730624,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010297_20250508215635_large.jpg?v=1746730624,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-כביש-colnago-מידה-l,
7995015495740,7117038354492,,"₪1,600","₪2,000",גני תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010661_20250509164339_large.jpg?v=1746798254,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010661_20250509164339_large.jpg?v=1746798254,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/טרק-מרלין-7-small-גיל-15-11,
8006168543292,7471931916348,,"₪2,000",,בת ים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010940_20250508105545_large.jpg?v=1746691198,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010940_20250508105545_large.jpg?v=1746691198,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/scrambler-ducati-citi-cross-e,
8006426787900,7472346005564,,"₪2,000",,נצרת,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010030_20250509003320_large.jpg?v=1746740044,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010030_20250509003320_large.jpg?v=1746740044,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/rockridersr540s,
7437325664316,6670384726076,,"₪1,950",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010218_20250212231932_large.jpg?v=1739395199,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010218_20250212231932_large.jpg?v=1739395199,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-מעולות,
8008148222012,7475163103292,,"₪1,000",,רחובות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010980_20250510155449_large.jpg?v=1746881717,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010980_20250510155449_large.jpg?v=1746881717,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-מתקפלים-82,
8008465219644,6824006549564,,"₪1,700",,קרית מלאכי,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010671_20250511175231_large.jpg?v=1746975378,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010671_20250511175231_large.jpg?v=1746975378,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4555,
8009059401788,7470636924988,,"₪1,100",,זכריה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010024_20250511215903_large.jpg?v=1746990512,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010024_20250511215903_large.jpg?v=1746990512,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4575,
7997483122748,7424491847740,,"₪1,700",,אשדוד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010589_20250507170459_large.jpg?v=1746627315,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010589_20250507170459_large.jpg?v=1746627315,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-g4058c9d4,
8000419627068,7454614978620,,"₪2,000",,סח'נין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010036_20250501111311_large.jpg?v=1746087440,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010036_20250501111311_large.jpg?v=1746087440,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמלי-gf87d1d43,
7957194735676,7369328099388,,"₪2,000","₪2,500",צופית,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010895_20250411081909_large.jpg?v=1744348816,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010895_20250411081909_large.jpg?v=1744348816,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-26-מגנום,
7964799041596,6669085540412,,"₪1,700","₪1,800",פרדס חנה כרכור,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010962_20250508090157_large.jpg?v=1746684129,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010962_20250508090157_large.jpg?v=1746684129,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-eco-x1,
7381268758588,6648131616828,,"₪1,200","₪1,350",חנתון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010738_20250508045025_large.jpg?v=1746669114,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010738_20250508045025_large.jpg?v=1746669114,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-סינגל-ספיד-חדשות,
7842606743612,6808010883132,,"₪1,200",,יהוד מונוסון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010171_20241106173932_large.jpg?v=1743500900,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010171_20241106173932_large.jpg?v=1743500900,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמלי-123,
8008574369852,6647693639740,,"₪1,600",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010441_20250511101242_large.jpg?v=1746947814,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010441_20250511101242_large.jpg?v=1746947814,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-זנב-קשיח-69,
7991363108924,6911741493308,,"₪1,900",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010594_20250422111017_large.jpg?v=1745327579,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010594_20250422111017_large.jpg?v=1745327579,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-ערים-שיכוך-מלא,
7541794046012,6669345554492,,"₪1,600","₪1,700",נשר,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010944_20250417124821_large.jpg?v=1744883322,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010944_20250417124821_large.jpg?v=1744883322,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-מתקפלים-36v-1,
7970692104252,6666229547068,,"₪1,500","₪1,700",כפר יונה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010803_20250509005348_large.jpg?v=1746741256,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010803_20250509005348_large.jpg?v=1746741256,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-2143,
7954638700604,7347946553404,,"₪1,100",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010556_20250312161250_large.jpg?v=1741788795,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010556_20250312161250_large.jpg?v=1741788795,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g614086fd,
7380495728700,6647919902780,,"₪1,400",,ראשון לציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01160_20220713155445_04f60124-aa74-4b99-a5b8-42e2f4403487_large.jpg?v=1717921636,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01160_20220713155445_04f60124-aa74-4b99-a5b8-42e2f4403487_large.jpg?v=1717921636,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/4-אופני-ילדים-משומשים-במצב-טוב,
7786713743420,6668765954108,,"₪1,499",,קרית אתא,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05133_20240310115657_large.jpg?v=1747026233,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05133_20240310115657_large.jpg?v=1747026233,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קאן-אם-ריינגייד-2024-24v-3,
7997505437756,7111822770236,,"₪1,100",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010512_20250429164051_large.jpg?v=1745934195,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010512_20250429164051_large.jpg?v=1745934195,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-עיר-סינגל-ספיד-4,
7913193930812,6888160329788,,"₪1,190","₪1,390",קרית ביאליק,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010667_20250512075443_large.jpg?v=1747025756,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010667_20250512075443_large.jpg?v=1747025756,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורינט-2,
8001344569404,6907978252348,,"₪1,499","₪1,649",חולון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010256_20250510120146_large.jpg?v=1746867730,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010256_20250510120146_large.jpg?v=1746867730,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-שיאומי-248,
7873601142844,6847157010492,,"₪1,000","₪1,700",שדה נחום,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010815_20250509130124_large.jpg?v=1746784925,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010815_20250509130124_large.jpg?v=1746784925,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-stark-z200-1,
7997511237692,6689410908220,,"₪1,400",,ציפורי,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-g1493af8d,
7997511237692,6689410908220,,"₪1,400",,ציפורי,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010095_20250430121500_large.jpg?v=1746004512,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-g1493af8d,
7606658760764,6668765954108,,"₪1,499",,רהט,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_09811_20240918162016_513fda94-dc1f-497d-923d-541c08925bcb_large.jpg?v=1747025334,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_09811_20240918162016_513fda94-dc1f-497d-923d-541c08925bcb_large.jpg?v=1747025334,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קארטינג-ספורט-מרוץ-איטלקי,
7606442065980,6669670940732,,"₪1,000",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_07447_20220504103244_09fd2f6c-f33b-43c2-b7bf-60ac2c544358_large.jpg?v=1717904922,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_07447_20220504103244_09fd2f6c-f33b-43c2-b7bf-60ac2c544358_large.jpg?v=1717904922,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופנים-וינטאגי,
7978951245884,6646810411068,,"₪1,400",,עפולה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010695_20250408101209_large.jpg?v=1744096841,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010695_20250408101209_large.jpg?v=1744096841,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-geb2873cf,
7977280503868,6926071005244,,"₪1,550",,רמת השרון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010595_20250421161719_large.jpg?v=1745241471,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010595_20250421161719_large.jpg?v=1745241471,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמלים-179,
7974973112380,7395772334140,,"₪2,000",,אלעד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010152_20250403124732_large.jpg?v=1743673817,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010152_20250403124732_large.jpg?v=1743673817,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4055,
7388930146364,6649087557692,,"₪1,200",,חדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05493_20220908201251_be7111fb-4f6b-465d-b925-007ace0bda8e_large.jpg?v=1717901902,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05493_20220908201251_be7111fb-4f6b-465d-b925-007ace0bda8e_large.jpg?v=1717901902,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/הרים-מקצועי-שיכוך-מלה,
7388930048060,6649087557692,,"₪1,600",,חדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01179_20221220093057_f490bc3f-ac93-444f-af29-5c29f9e6ee8c_large.jpg?v=1717901877,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01179_20221220093057_f490bc3f-ac93-444f-af29-5c29f9e6ee8c_large.jpg?v=1717901877,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-אלמניום-של-haro,
7991484022844,7339649499196,,"₪1,200",,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010970_20250511074331_large.jpg?v=1746938647,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010970_20250511074331_large.jpg?v=1746938647,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-1076,
7716031561788,6859338809404,,"₪1,999",,צור הדסה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010107_20240719194038_large.jpg?v=1721407280,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010107_20240719194038_large.jpg?v=1721407280,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-כביש-marida-מידה-s-m,
7769799163964,6920637087804,,"₪2,000","₪2,200",יחיעם,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010432_20240827154848_large.jpg?v=1742877334,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010432_20240827154848_large.jpg?v=1742877334,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-avalanche,
8008184987708,7475244138556,,"₪1,500","₪2,000",עכו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010031_20250511213611_large.jpg?v=1746988601,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010031_20250511213611_large.jpg?v=1746988601,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-1146,
7382830514236,6648960581692,,"₪1,200",,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010930_20241101095137_large.jpg?v=1730447517,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010930_20241101095137_large.jpg?v=1730447517,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-36v,
7622322651196,6648960581692,,"₪1,000",,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010545_20250416132530_large.jpg?v=1744799164,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010545_20250416132530_large.jpg?v=1744799164,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-36v-1,
7984018686012,7419466973244,,"₪1,000","₪1,100",זכרון יעקב,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010636_20250501180310_large.jpg?v=1746111813,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010636_20250501180310_large.jpg?v=1746111813,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-1039,
7831287070780,6648960581692,,"₪1,400","₪1,500",נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010107_20250508183828_large.jpg?v=1746718741,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010107_20250508183828_large.jpg?v=1746718741,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-1370,
7849481470012,6648960581692,,"₪1,300","₪1,500",נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010951_20250508183641_large.jpg?v=1746718635,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010951_20250508183641_large.jpg?v=1746718635,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-2593,
8009223766076,6844366159932,,"₪1,200",,אחיטוב,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010156_20250512064208_large.jpg?v=1747021540,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010156_20250512064208_large.jpg?v=1747021540,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חדשה-kq2,
7429857247292,6668827263036,,"₪2,000",,טירת יהודה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_04185_20231231110026_e18cbbf8-e0f9-40a5-a0f4-eb49fbddf970_large.jpg?v=1716361183,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_04185_20231231110026_e18cbbf8-e0f9-40a5-a0f4-eb49fbddf970_large.jpg?v=1716361183,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/speeder,
7786743791676,6668765954108,,"₪1,799","₪2,199",פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_09641_20240918160633_1ef2692e-140a-4439-8f44-635b23fdf2bb_large.jpg?v=1747022655,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_09641_20240918160633_1ef2692e-140a-4439-8f44-635b23fdf2bb_large.jpg?v=1747022655,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/מכונית-פדלים-לילדים-מרוץ-איטלי-1,
7963720122428,6693196922940,,"₪1,000",,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010144_20250321113444_large.jpg?v=1742549733,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010144_20250321113444_large.jpg?v=1742549733,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינת-9,
